CustomerID,Age,Income,IncomeValue,Channel,Tenure,Frequency,AvgSpend,MonthlySpend,Recency,RFM_Score,CLV,Segment
CUST000329,35,Low,22749.01,Branch,26,6,20.5,10.25,167,3,13.33,Low
CUST000330,19,Very High,156894.73,Web,43,20,576.77,961.28,6,15,3578.92,High
CUST000331,52,Medium,42925.02,App,52,7,136.63,79.7,142,6,219.36,Medium
CUST000332,33,High,89660.44,App,13,12,308.62,308.62,32,12,317.53,Medium
CUST000333,58,Low,20337.44,Web,23,3,163.46,40.87,136,4,48.28,Low
CUST000334,53,Medium,59671.85,App,16,5,251.77,104.9,11,8,114.73,Medium
CUST000335,50,Medium,48235.79,Web,56,9,199.12,149.34,98,8,442.66,High
CUST000336,21,High,96653.7,Branch,15,13,312.94,339.02,7,13,397.31,High
CUST000337,50,Medium,48850.97,Web,10,7,242.36,141.38,218,6,84.8,Low
CUST000338,31,Medium,46925.5,Web,15,11,233.76,214.28,39,11,198.69,Medium
CUST000339,38,Low,21028.44,Web,6,3,109.19,27.3,307,3,10.0,Low
CUST000340,65,Very High,139197.92,App,14,14,579.26,675.81,28,14,890.67,High
CUST000341,37,Low,23771.7,App,2,6,144.21,72.1,37,6,10.0,Low
CUST000342,25,Low,29199.83,Web,29,7,111.4,64.98,144,5,85.23,Low
CUST000343,24,Medium,54026.82,Web,72,9,395.95,296.96,80,10,1024.2,High
CUST000344,20,Medium,51753.7,Web,34,14,215.49,251.4,221,10,470.5,High
CUST000345,34,Low,26283.16,App,9,2,146.45,24.41,135,4,11.58,Low
CUST000346,50,High,104673.4,Web,8,14,436.12,508.81,27,14,333.84,Medium
CUST000347,65,Medium,63057.71,Web,89,12,323.61,323.61,4,13,1230.72,High
CUST000348,29,Medium,68674.42,App,20,8,235.86,157.24,12,10,207.58,Medium
CUST000349,68,Very High,162457.75,Web,10,16,658.23,877.65,63,13,911.24,High
CUST000350,39,High,95714.47,App,10,14,450.85,525.99,333,11,415.39,High
CUST000351,39,High,65814.48,Branch,47,12,292.62,292.62,21,13,794.58,High
CUST000352,63,Medium,66037.6,Web,115,10,306.5,255.41,81,10,1219.58,High
CUST000353,47,Medium,54327.03,Branch,3,10,281.6,234.67,116,9,44.84,Low
CUST000354,55,Low,30942.8,Branch,14,8,156.94,104.63,291,5,75.95,Low
CUST000355,55,High,98203.28,Web,31,10,350.96,292.47,28,11,683.09,High
CUST000356,62,Very High,146115.27,App,38,11,514.69,471.8,303,10,1640.02,High
CUST000357,68,Low,34216.27,Web,47,9,152.7,114.52,185,6,249.3,Medium
CUST000358,25,High,84301.11,App,9,11,297.51,272.72,67,11,201.17,Medium
CUST000359,44,Medium,53318.12,App,1,10,228.51,190.42,26,10,13.03,Low
CUST000360,44,Low,19009.97,Web,55,4,119.39,39.8,17,7,95.91,Low
CUST000361,51,Very High,144751.76,Web,22,13,531.7,576.01,44,13,1149.92,High
CUST000362,38,Low,17808.68,Branch,7,7,75.52,44.05,110,5,16.17,Low
CUST000363,47,Low,19031.98,App,12,11,162.81,149.25,5,12,90.86,Low
CUST000364,50,High,91335.76,Branch,73,12,342.85,342.85,193,9,1599.44,High
CUST000365,45,Medium,61970.55,App,15,5,375.97,156.65,8,9,156.68,Medium
CUST000366,64,Medium,44122.34,App,21,7,234.82,136.98,215,5,160.91,Medium
CUST000367,50,High,94639.58,Web,109,7,436.87,254.84,188,7,1498.51,High
CUST000368,22,Low,23867.91,Web,116,7,158.0,92.16,74,7,358.22,Medium
CUST000369,65,Low,17959.17,Web,120,7,233.45,136.18,26,8,497.87,High
CUST000370,36,Very High,181417.97,App,41,17,665.82,943.24,131,12,3925.0,High
CUST000371,21,Low,29814.9,App,40,16,167.1,222.8,123,10,403.96,High
CUST000372,52,Medium,55992.83,App,36,7,274.84,160.32,163,6,312.43,Medium
CUST000373,66,Low,22408.33,App,4,5,154.92,64.55,5,7,12.99,Low
CUST000374,34,High,54595.24,App,120,9,150.69,113.02,65,8,538.18,High
CUST000375,61,Very High,156821.83,App,14,15,638.61,798.26,36,14,1121.12,High
CUST000376,45,Low,29245.38,App,8,8,86.16,57.44,152,5,25.65,Low
CUST000377,47,Medium,45792.09,Branch,5,3,248.56,62.14,6,7,18.01,Low
CUST000378,46,High,94789.7,Branch,2,10,349.12,290.94,15,12,46.55,Low
CUST000379,63,High,92807.34,Web,8,11,327.65,300.35,172,9,211.58,Medium
CUST000380,23,Medium,63598.5,Web,23,13,322.15,348.99,76,11,512.93,High
CUST000381,52,Low,26805.03,Web,1,3,196.79,49.2,75,5,10.0,Low
CUST000382,58,Medium,47456.22,Branch,2,5,179.83,74.93,37,6,10.0,Low
CUST000383,54,High,96499.44,Web,59,8,381.48,254.32,117,8,1028.22,High
CUST000384,41,Very High,205799.84,Web,65,22,601.07,1101.97,32,14,6825.53,High
CUST000385,46,Medium,57599.26,Web,39,9,243.98,182.98,48,10,391.53,High
CUST000386,66,Low,23662.62,App,84,9,71.63,53.73,102,6,170.8,Medium
CUST000387,63,Low,26744.85,Branch,25,4,165.56,55.19,17,7,67.99,Low
CUST000388,48,Very High,127788.06,App,24,12,458.34,458.34,176,10,925.91,High
CUST000389,52,Medium,51154.51,Branch,13,4,184.36,61.45,73,5,50.44,Low
CUST000390,50,High,98169.07,Web,26,18,411.42,617.12,58,13,1254.29,High
CUST000391,69,High,86411.75,App,6,10,375.39,312.83,9,12,146.49,Medium
CUST000392,38,High,96136.77,Web,74,12,393.04,393.04,38,12,1762.23,High
CUST000393,49,Low,25888.11,App,38,9,124.84,93.63,217,6,169.7,Medium
CUST000394,40,Medium,56545.61,App,16,7,271.44,158.34,78,8,168.97,Medium
CUST000395,50,Very High,175273.41,Web,22,17,604.91,856.96,60,13,1862.13,High
CUST000396,20,Medium,56629.03,Web,75,9,249.92,187.44,75,9,703.03,High
CUST000397,35,Low,28515.09,Branch,28,8,159.05,106.03,31,8,145.46,Medium
CUST000398,42,Low,21145.79,App,10,6,90.27,45.14,105,4,22.8,Low
CUST000399,59,Low,27235.62,Web,6,4,232.45,77.48,60,5,25.12,Low
CUST000400,48,Very High,157601.4,Branch,60,19,478.82,758.14,96,12,3993.11,High
CUST000401,20,Low,27016.39,App,26,4,140.28,46.76,23,6,66.3,Low
CUST000402,57,High,107494.99,Web,11,10,362.83,302.36,311,8,304.35,Medium
CUST000403,63,Low,20489.85,App,10,8,174.77,116.52,13,9,59.22,Low
CUST000404,41,Low,28109.1,Branch,12,6,166.93,83.47,365,4,60.8,Low
CUST000405,67,High,94360.85,App,11,9,408.12,306.09,101,9,277.65,Medium
CUST000406,49,High,88112.2,App,15,15,326.45,408.07,90,13,415.43,High
CUST000407,64,Low,21183.7,App,8,6,55.72,27.86,32,6,11.41,Low
CUST000408,39,Low,19783.69,App,17,8,49.29,32.86,84,6,28.01,Low
CUST000409,40,Medium,53841.59,App,32,7,169.42,98.83,217,5,184.61,Medium
CUST000410,19,Low,24051.75,App,85,5,146.05,60.85,86,5,205.66,Medium
CUST000411,44,Very High,180589.52,Web,20,16,658.97,878.62,202,11,1981.2,High
CUST000412,59,Medium,56381.98,Web,7,6,240.62,120.31,39,7,57.13,Low
CUST000413,19,Medium,50303.43,App,16,5,134.58,56.08,289,3,56.47,Low
CUST000414,43,Low,28358.46,Branch,17,4,180.97,60.32,157,4,55.48,Low
CUST000415,34,Low,27737.47,App,2,11,110.99,101.74,136,8,10.52,Low
CUST000416,57,Medium,63748.79,App,28,16,260.59,347.46,16,14,599.25,High
CUST000417,50,Low,25995.47,Branch,7,6,171.93,85.96,58,6,33.62,Low
CUST000418,26,Medium,46092.31,Branch,7,9,211.4,158.55,17,11,71.52,Low
CUST000419,60,High,89115.0,Branch,15,15,325.84,407.3,68,13,449.53,High
CUST000420,65,Low,26245.1,App,30,6,159.13,79.56,277,4,126.71,Medium
CUST000421,56,Medium,50693.31,App,21,12,222.49,222.49,118,9,280.74,Medium
CUST000422,46,High,95344.02,App,62,13,413.94,448.44,189,10,1702.04,High
CUST000423,59,Medium,75480.86,App,21,7,331.87,193.59,9,10,285.06,Medium
CUST000424,43,Very High,110596.98,Web,60,13,383.0,414.92,25,13,1632.43,High
CUST000425,52,Low,22669.89,App,31,6,131.45,65.73,268,3,97.03,Low
CUST000426,67,Medium,67009.77,Web,89,4,388.73,129.58,149,5,584.83,High
CUST000427,42,Low,24389.36,App,9,4,146.15,48.72,21,7,23.63,Low
CUST000428,41,Very High,185899.31,App,38,28,694.42,1620.3,10,15,6433.64,High
CUST000429,30,Low,27602.21,Web,27,10,264.41,220.35,160,7,329.94,Medium
CUST000430,24,Medium,67885.45,App,50,12,307.38,307.38,10,13,813.65,High
CUST000431,53,High,70919.77,Branch,24,9,329.37,247.03,96,9,380.7,Medium
CUST000432,62,Very High,153548.04,Web,78,18,637.11,955.67,7,15,6199.73,High
CUST000433,37,Very High,181476.4,Branch,51,18,637.19,955.79,27,14,4257.23,High
CUST000434,18,Medium,57856.1,Web,42,5,299.93,124.97,365,4,318.21,Medium
CUST000435,25,High,97562.08,Web,108,13,445.72,482.87,233,10,2908.6,High
CUST000436,63,Medium,65313.77,Web,25,8,348.83,232.55,94,8,360.24,Medium
CUST000437,33,Medium,50618.21,App,17,12,149.13,149.13,18,12,160.52,Medium
CUST000438,31,Medium,50063.99,Web,6,11,305.61,280.14,67,11,115.1,Medium
CUST000439,29,High,77442.54,Branch,93,12,330.49,330.49,137,10,1487.13,High
CUST000440,68,Medium,50941.1,Branch,41,12,245.13,245.13,316,9,548.34,High
CUST000441,40,High,89682.32,Web,2,8,276.15,184.1,48,9,31.66,Low
CUST000442,32,Low,24367.83,App,23,6,138.55,69.27,28,6,80.06,Low
CUST000443,45,Medium,61448.44,Web,120,15,233.16,291.46,2,14,1430.2,High
CUST000444,51,Medium,34660.49,Web,28,8,245.3,163.53,110,7,227.35,Medium
CUST000445,19,Low,23906.04,Web,35,3,188.31,47.08,138,4,78.58,Low
CUST000446,49,Low,25565.98,App,42,13,152.44,165.14,53,10,329.89,Medium
CUST000447,40,Low,24607.52,App,7,3,108.46,27.12,12,7,10.38,Low
CUST000448,39,Very High,178988.19,App,26,16,650.4,867.2,117,12,2221.19,High
CUST000449,68,Very High,172311.36,Web,11,19,725.28,1148.36,24,14,1537.78,High
CUST000450,42,Low,24641.14,Branch,120,6,271.75,135.87,234,4,513.42,High
CUST000451,39,Medium,40958.7,App,42,9,185.9,139.43,365,6,288.81,Medium
CUST000452,39,Medium,56435.53,Web,18,8,300.76,200.51,51,8,213.29,Medium
CUST000453,66,Medium,60728.0,Branch,13,6,280.18,140.09,137,5,119.25,Medium
CUST000454,69,Low,29661.08,Web,4,3,187.74,46.94,362,3,11.49,Low
CUST000455,59,Very High,194190.17,Web,19,9,676.74,507.55,54,11,1229.71,High
CUST000456,23,Very High,153486.02,App,26,20,596.52,994.2,85,13,2452.46,High
CUST000457,32,Low,21689.74,App,13,7,64.08,37.38,260,4,25.1,Low
CUST000458,60,High,84757.07,App,10,5,301.2,125.5,125,5,94.08,Low
CUST000459,54,Low,24392.44,App,17,5,211.16,87.98,42,7,72.38,Low
CUST000460,50,Medium,57006.24,Web,104,8,338.98,225.99,119,7,1088.11,High
CUST000461,25,High,92859.05,Web,14,14,340.03,396.7,60,12,443.0,High
CUST000462,61,Medium,59728.48,Web,5,18,320.37,480.56,184,11,163.13,Medium
CUST000463,61,Medium,50888.91,App,10,8,211.07,140.71,94,7,85.74,Low
CUST000464,22,Very High,156943.11,Web,37,19,585.54,927.11,68,13,2998.87,High
CUST000465,56,High,98056.32,Branch,18,5,362.85,151.19,52,7,215.84,Medium
CUST000466,21,Low,25713.86,App,16,8,153.18,102.12,365,5,85.65,Low
CUST000467,23,Medium,63251.82,Branch,17,12,294.79,294.79,22,13,330.54,Medium
CUST000468,62,High,107803.26,Web,49,13,364.09,394.43,23,12,1359.85,High
CUST000469,49,Low,29079.71,App,8,5,140.59,58.58,10,7,26.2,Low
CUST000470,69,Low,20458.98,Branch,47,11,93.3,85.53,32,10,180.89,Medium
CUST000471,47,High,93228.77,App,38,10,316.24,263.54,222,8,689.23,High
CUST000472,64,Low,25741.36,Branch,32,7,154.64,90.21,6,9,136.79,Medium
CUST000473,52,High,97842.43,Web,6,12,415.79,415.79,46,13,210.91,Medium
CUST000474,57,Medium,51577.2,Web,25,12,240.39,240.39,71,11,364.62,Medium
CUST000475,69,High,97946.34,Web,21,13,254.86,276.09,54,11,472.51,High
CUST000476,33,High,102581.57,App,24,13,347.24,376.17,90,11,658.04,High
CUST000477,30,Very High,130419.24,App,9,11,549.72,503.91,67,12,389.1,Medium
CUST000478,67,Low,17409.19,Web,14,5,139.23,58.01,225,3,39.4,Low
CUST000479,59,Medium,56984.3,App,14,5,175.59,73.16,116,4,70.92,Low
CUST000480,47,Medium,59925.17,App,18,15,195.75,244.68,71,12,296.16,Medium
CUST000481,36,Very High,197593.92,App,4,16,695.44,927.25,13,15,464.59,High
CUST000482,34,Low,29160.57,Web,15,5,156.0,65.0,5,7,46.59,Low
CUST000483,36,Low,23161.18,App,63,5,77.66,32.36,129,4,82.18,Low
CUST000484,45,Low,22764.12,Web,12,7,220.43,128.58,6,9,85.75,Low
CUST000485,43,Medium,56064.26,App,15,9,301.79,226.34,192,7,197.02,Medium
CUST000486,54,High,73969.07,Web,57,12,329.32,329.32,59,11,1073.88,High
CUST000487,43,High,81406.0,Web,12,8,307.06,204.7,4,10,193.09,Medium
CUST000488,40,Low,19603.03,App,14,8,116.35,77.57,163,4,55.43,Low
CUST000489,26,High,141582.6,Web,3,14,492.18,574.21,4,15,185.02,Medium
CUST000490,29,High,90329.18,Web,39,9,373.1,279.83,2,12,754.1,High
CUST000491,18,Medium,72624.54,Web,120,9,258.82,194.11,190,7,948.79,High
CUST000492,18,Medium,40982.36,Web,41,6,192.59,96.29,127,5,198.33,Medium
CUST000493,64,High,106656.97,App,13,11,457.58,419.45,43,13,489.49,High
CUST000494,51,Low,19442.65,Web,120,4,118.69,39.56,160,3,137.95,Medium
CUST000495,49,Very High,169820.81,App,27,19,608.23,963.04,16,15,2651.32,High
CUST000496,65,Low,24564.49,App,60,5,239.83,99.93,53,6,278.03,Medium
CUST000497,42,Very High,162498.57,App,23,17,521.32,738.54,26,14,1862.56,High
CUST000498,57,High,97253.37,App,1,13,428.08,463.75,99,11,39.48,Low
CUST000499,62,High,102238.53,Branch,32,11,417.01,382.26,90,11,899.29,High
CUST000500,18,Low,20818.99,Web,55,5,153.21,63.84,260,3,154.27,Medium
CUST000501,33,Very High,149181.69,Web,12,21,576.38,1008.66,177,11,1266.5,High
CUST000502,56,Low,22660.36,Web,10,4,99.58,33.19,69,5,17.75,Low
CUST000503,22,High,80390.18,Branch,3,10,421.19,350.99,169,8,87.63,Low
CUST000504,39,High,92113.08,Web,12,5,314.37,130.99,29,7,124.65,Medium
CUST000505,46,Low,28707.0,Branch,36,10,187.17,155.98,26,10,281.01,Medium
CUST000506,20,Very High,117945.56,App,21,12,425.21,425.21,3,14,799.06,High
CUST000507,29,Medium,57340.91,Branch,15,8,319.19,212.79,127,7,202.15,Medium
CUST000508,43,High,81910.88,App,19,11,392.88,360.14,5,13,514.68,High
CUST000509,33,Very High,124169.47,Web,77,11,464.95,426.21,70,12,2118.71,High
CUST000510,68,Medium,43533.23,Web,6,8,257.59,171.73,63,8,62.14,Low
CUST000511,54,Medium,53008.55,Web,26,9,190.78,143.09,312,7,233.98,Medium
CUST000512,39,Medium,62165.97,Web,15,7,283.77,165.53,49,9,146.66,Medium
CUST000513,46,Medium,59012.87,App,68,5,275.46,114.78,235,4,391.97,High
CUST000514,31,Low,25903.99,Web,8,7,84.38,49.22,91,5,22.0,Low
CUST000515,45,Low,28091.33,App,46,9,125.8,94.35,5,10,182.27,Medium
CUST000516,22,Low,29625.15,Web,25,2,165.98,27.66,177,3,34.53,Low
CUST000517,64,Low,28517.42,Web,30,3,174.24,43.56,143,4,62.3,Low
CUST000518,66,High,81606.83,Web,120,16,284.45,379.27,235,10,2194.79,High
CUST000519,47,Low,28005.58,App,68,7,139.59,81.43,314,5,240.19,Medium
CUST000520,63,Medium,55812.21,App,90,10,248.31,206.92,6,11,837.05,High
CUST000521,69,Medium,46578.8,Web,113,11,146.55,134.34,55,9,615.73,High
CUST000522,22,Very High,133128.34,Web,52,11,535.9,491.24,61,12,2002.56,High
CUST000523,29,Medium,45341.52,App,33,7,205.34,119.78,365,5,217.66,Medium
CUST000524,33,High,98224.02,Web,41,18,411.77,617.65,63,13,1784.14,High
CUST000525,43,Medium,52853.95,Branch,10,8,215.22,143.48,211,6,93.9,Low
CUST000526,43,Low,32515.44,Web,100,9,206.98,155.24,67,9,548.92,High
CUST000527,65,Low,24536.72,App,9,12,159.02,159.02,104,9,70.98,Low
CUST000528,38,Medium,44404.65,Web,46,7,226.71,132.25,365,5,306.75,Medium
CUST000529,56,Low,26037.92,App,41,6,57.76,28.88,3,7,53.07,Low
CUST000530,53,Medium,47947.85,Web,23,9,229.18,171.89,58,9,231.04,Medium
CUST000531,50,Medium,57109.98,App,2,10,166.97,139.14,158,7,18.99,Low
CUST000532,47,High,89335.71,Web,9,12,423.04,423.04,78,12,276.71,Medium
CUST000533,54,Low,23388.67,App,25,5,131.06,54.61,109,4,67.58,Low
CUST000534,40,Medium,56491.03,App,69,5,327.98,136.66,83,6,438.88,High
CUST000535,27,Low,24132.82,App,37,4,63.86,21.29,105,4,35.55,Low
CUST000536,22,High,87311.21,Web,19,14,365.3,426.18,52,13,640.25,High
CUST000537,53,Medium,51888.46,Branch,30,11,226.35,207.49,92,9,354.99,Medium
CUST000538,51,Medium,48283.66,App,9,7,197.19,115.03,22,9,57.57,Low
CUST000539,69,High,104001.17,Web,47,14,488.22,569.59,1,15,1870.88,High
CUST000540,48,Medium,46363.96,Web,86,7,228.01,133.0,332,5,464.63,High
CUST000541,27,Low,22824.86,App,3,8,132.2,88.13,43,8,15.14,Low
CUST000542,36,High,76779.13,App,103,12,276.64,276.64,30,12,1389.03,High
CUST000543,49,Medium,53549.55,Branch,40,8,250.77,167.18,122,7,389.68,Medium
CUST000544,18,High,118871.96,App,8,16,494.98,659.97,66,13,431.16,High
CUST000545,22,Medium,69807.47,Web,68,6,297.05,148.53,15,9,535.2,High
CUST000546,62,Low,24875.97,Web,2,6,67.46,33.73,147,4,10.0,Low
CUST000547,21,Medium,61476.92,App,29,12,285.17,285.17,39,12,527.69,High
CUST000548,33,Low,29683.19,Branch,17,6,196.18,98.09,208,4,84.34,Low
CUST000549,41,High,97732.87,App,10,19,414.13,655.7,30,14,522.59,High
CUST000550,33,Medium,47836.66,Web,114,9,269.67,202.25,52,9,851.42,High
CUST000551,19,Low,18366.83,Branch,85,4,188.62,62.87,126,4,171.74,Medium
CUST000552,66,Medium,66635.73,Branch,36,17,226.1,320.31,138,11,678.31,High
CUST000553,45,High,90827.46,Web,4,11,367.45,336.83,132,10,97.28,Low
CUST000554,49,High,115485.62,App,14,17,490.74,695.22,1,15,835.24,High
CUST000555,44,Medium,49615.91,Web,1,3,250.14,62.54,41,6,10.0,Low
CUST000556,37,Low,18848.6,App,31,4,123.57,41.19,33,6,56.18,Low
CUST000557,41,Medium,67618.78,Branch,18,14,286.57,334.33,21,14,383.74,Medium
CUST000558,29,High,93367.02,Web,33,14,412.68,481.46,52,13,1112.22,High
CUST000559,67,Medium,55893.52,App,19,12,290.38,290.38,260,9,328.37,Medium
CUST000560,52,Medium,52805.78,App,120,5,169.8,70.75,235,3,308.57,Medium
CUST000561,50,Medium,66759.22,App,56,7,293.9,171.44,361,6,541.57,High
CUST000562,50,High,111649.9,App,31,12,377.69,377.69,86,11,870.71,High
CUST000563,68,Medium,57714.87,Branch,24,11,287.68,263.71,24,12,385.96,Medium
CUST000564,60,Low,30059.05,Web,13,3,102.7,25.68,88,5,18.54,Low
CUST000565,54,Low,29246.28,App,19,11,140.28,128.59,144,8,136.76,Medium
CUST000566,29,Low,24197.27,Web,8,4,204.05,68.02,125,4,26.95,Low
CUST000567,20,Very High,208513.84,App,62,18,779.54,1169.31,15,15,6068.91,High
CUST000568,18,High,104582.46,Web,40,20,416.27,693.79,218,11,1921.62,High
CUST000569,50,High,90097.9,Branch,41,7,414.5,241.79,88,9,697.27,High
CUST000570,57,Medium,65127.53,Web,30,12,335.16,335.16,286,9,642.58,High
CUST000571,27,High,82149.86,Web,6,23,325.09,623.09,29,14,288.4,Medium
CUST000572,60,Low,30539.97,Branch,14,12,37.35,37.35,39,9,27.52,Low
CUST000573,61,Medium,46529.68,App,6,7,80.64,47.04,206,4,18.65,Low
CUST000574,46,High,99999.87,Web,106,11,384.51,352.46,145,10,1960.63,High
CUST000575,30,Low,24145.55,App,48,6,147.33,73.67,24,6,158.7,Medium
CUST000576,29,Low,25571.5,App,5,9,151.67,113.75,92,7,31.87,Low
CUST000577,48,Low,25717.35,App,10,11,197.05,180.63,71,10,92.69,Low
CUST000578,63,Low,24199.38,App,12,6,195.02,97.51,46,7,55.28,Low
CUST000579,19,High,97681.82,App,20,16,357.6,476.8,144,12,753.37,High
CUST000580,68,Medium,79138.66,App,10,11,367.74,337.1,24,12,261.19,Medium
CUST000581,67,High,90071.59,Branch,40,9,374.51,280.88,22,12,743.9,High
CUST000582,52,High,106164.22,Branch,20,8,420.71,280.47,1,11,428.95,High
CUST000583,40,High,100663.21,Web,62,7,395.08,230.46,49,10,954.75,High
CUST000584,34,High,66026.32,Branch,4,8,340.71,227.14,101,7,60.31,Low
CUST000585,43,Medium,51577.94,Web,120,3,239.11,59.78,30,6,308.76,Medium
CUST000586,25,Low,26819.84,App,30,7,155.87,90.92,2,9,136.72,Medium
CUST000587,46,Low,28868.78,App,3,8,131.31,87.54,105,6,15.82,Low
CUST000588,43,Medium,47270.41,Branch,7,7,173.92,101.45,90,7,44.52,Low
CUST000589,27,Low,28860.45,Web,32,9,196.15,147.11,164,7,227.55,Medium
CUST000590,43,Very High,164166.74,Web,16,15,601.04,751.29,1,15,1284.87,High
CUST000591,51,Medium,69026.83,Web,4,9,218.05,163.54,1,11,45.51,Low
CUST000592,68,High,82582.01,Web,36,10,359.05,299.21,96,9,727.69,High
CUST000593,58,High,86904.66,Web,50,14,422.1,492.45,70,13,1418.09,High
CUST000594,24,High,74900.38,App,2,10,278.77,232.31,63,10,37.69,Low
CUST000595,21,High,105647.72,App,36,7,374.81,218.64,81,8,574.46,High
CUST000596,67,Low,30707.57,App,39,4,103.58,34.53,10,7,68.63,Low
CUST000597,62,High,94378.37,Web,81,14,383.72,447.67,17,15,2087.19,High
CUST000598,28,Low,25225.4,Web,70,3,71.97,17.99,84,5,48.29,Low
CUST000599,46,Very High,144066.74,Web,39,16,518.62,691.49,77,13,2450.1,High
CUST000600,53,High,94787.89,Branch,54,9,376.47,282.35,7,12,963.04,High
CUST000601,42,Low,25323.69,App,6,6,110.54,55.27,365,3,18.32,Low
CUST000602,38,Very High,169293.64,Branch,41,24,525.53,1051.06,102,12,3853.54,High
CUST000603,53,Low,26274.6,Web,57,6,59.87,29.93,108,4,67.52,Low
CUST000604,27,Medium,52465.55,Web,103,4,152.84,50.95,71,5,215.92,Medium
CUST000605,54,Medium,47312.68,Web,1,11,337.05,308.96,135,10,20.19,Low
CUST000606,26,Very High,125781.19,App,43,15,466.97,583.71,134,12,1847.33,High
CUST000607,41,Very High,173247.53,Web,28,18,719.18,1078.76,16,15,3078.55,High
CUST000608,52,Medium,56320.69,Branch,63,11,302.84,277.6,60,11,846.74,High
CUST000609,66,Medium,50676.86,Web,8,7,212.69,124.07,42,8,64.59,Low
CUST000610,52,Low,20745.43,App,19,6,75.79,37.9,3,7,34.16,Low
CUST000611,65,Medium,50926.27,App,50,10,345.61,288.0,365,8,781.53,High
CUST000612,53,Low,25764.62,App,81,5,205.64,85.68,18,8,268.24,Medium
CUST000613,35,High,112110.0,App,20,10,480.4,400.33,13,12,587.73,High
CUST000614,66,Medium,43108.14,App,15,9,176.69,132.52,128,7,123.08,Medium
CUST000615,56,High,100300.01,Web,3,10,363.29,302.74,34,11,79.48,Low
CUST000616,49,Low,24817.57,App,11,5,154.91,64.55,78,5,36.41,Low
CUST000617,41,Medium,38536.88,App,61,8,118.62,79.08,136,6,212.56,Medium
CUST000618,40,Low,33748.38,Web,51,7,199.41,116.32,149,6,282.58,Medium
CUST000619,49,Medium,52193.91,Web,34,9,180.15,135.12,90,8,283.29,Medium
CUST000620,54,Medium,47728.24,Web,45,6,253.44,126.72,155,5,276.02,Medium
CUST000621,29,Medium,44253.68,App,8,8,215.74,143.83,181,6,75.42,Low
CUST000622,66,Medium,50611.13,Branch,26,15,169.14,211.43,15,13,294.88,Medium
CUST000623,30,High,97014.04,App,43,19,375.71,594.87,37,14,1727.04,High
CUST000624,40,Medium,59703.41,App,5,4,259.98,86.66,54,6,29.09,Low
CUST000625,42,Low,25314.78,App,13,7,145.36,84.8,20,9,56.53,Low
CUST000626,52,Medium,58721.17,Web,20,8,332.51,221.67,71,8,268.95,Medium
CUST000627,58,Medium,35661.66,Web,31,10,138.07,115.05,16,10,181.64,Medium
CUST000628,47,Low,27243.43,Web,1,6,237.92,118.96,27,7,10.0,Low
CUST000629,34,Low,23063.21,Web,10,6,90.28,45.14,28,6,20.73,Low
CUST000630,66,Low,23158.97,App,71,1,204.33,17.03,40,6,44.54,Low
CUST000631,37,Low,28082.78,App,12,3,166.47,41.62,21,7,26.8,Low
CUST000632,65,Low,27244.65,Web,47,13,82.88,89.79,20,11,193.94,Medium
